Student_ID,Student_Name,Gender,Branch,Year_of_Study,CGPA,10th_Percentage,12th_Percentage,Active_Backlogs,History_of_Backlogs,Skills,Certifications,Internships_Completed,Placed_Status
24eg101d48,Amit,Male,CSE,2,9.07,70,93,0,3,"ML, C, AutoCAD",2,1,No
24eg104c49,Rahul,Male,IT,4,4.76,62,100,0,3,"Java, Python, SQL",1,1,Yes
24eg104d50,Rohit,Male,IT,1,9.14,70,95,0,2,"C, ML, DL, SQL, Python, AutoCAD",0,1,Yes
24eg106c51,Anjali,Female,CIVIL,2,8.01,75,77,0,0,"Java, C, ML, DL, MATLAB, SQL",3,3,No
24eg103d52,Suresh,Male,ECE,4,7.45,90,86,4,7,"DL, ML, SQL, AutoCAD",0,2,Yes
24eg104a53,Divya,Female,IT,3,9.85,80,83,2,2,"ML, AutoCAD, C, DL, Python",1,2,No
24eg108f54,Neha,Female,CHEM,3,8.73,57,96,0,3,"Python, Java, AutoCAD",2,2,No
24eg107e55,Arjun,Male,EEE,4,8.24,77,92,2,2,"ML, C, AutoCAD",0,0,Yes
24eg102a56,Neha,Female,AIML,3,6.34,87,53,0,1,"C, ML, MATLAB, AutoCAD, Java, Python",2,2,Yes
24eg101f57,Rohit,Male,CSE,2,5.9,75,63,0,3,"SQL, Java, Python, C, ML",2,0,Yes
24eg102e58,Anjali,Female,AIML,2,4.43,74,52,0,2,"C, AutoCAD, Python, SQL, Java, DL",2,1,No
24eg106f59,Neha,Female,CIVIL,3,6.67,84,91,0,2,"MATLAB, Python, ML",3,2,No
24eg108b60,Priya,Female,CHEM,1,5.61,88,55,0,1,"MATLAB, AutoCAD, DL, Python, C, SQL",1,3,No
24eg105e61,Neha,Female,MECH,1,8.64,52,56,4,7,"Python, ML",2,3,No
24eg103f62,Rohit,Male,ECE,1,6.64,62,48,4,6,"MATLAB, ML, SQL, Python",3,1,Yes
24eg103f63,Pooja,Female,ECE,2,6.25,64,67,0,1,"C, DL, Java, ML, SQL, MATLAB",2,0,Yes
24eg104e64,Priya,Female,IT,3,4.74,54,91,0,0,"Python, DL",2,2,Yes
24eg102b65,Kiran,Male,AIML,1,4.04,75,83,0,1,"Java, C, AutoCAD, MATLAB, Python",1,3,No
24eg101c66,Neha,Female,CSE,3,8.54,52,48,0,2,"Java, Python, ML",0,1,No
24eg107c67,Divya,Female,EEE,2,4.49,87,45,0,1,"Python, C, DL",0,3,No
24eg102f68,Kavya,Female,AIML,2,8.09,53,66,4,5,"ML, Java",0,1,No
24eg102c69,Neha,Female,AIML,4,4.14,85,54,0,2,"SQL, AutoCAD, DL",2,2,No
24eg101d70,Vikas,Male,CSE,2,9.18,64,66,0,1,"DL, MATLAB",0,0,No
24eg108b71,Kavya,Female,CHEM,3,4.85,85,87,0,3,"AutoCAD, DL, SQL, C",2,2,No
24eg104f72,Arjun,Male,IT,1,8.41,95,92,0,1,"C, ML, SQL, MATLAB, AutoCAD",3,3,No
24eg101b73,Rohit,Male,CSE,2,7.3,88,77,0,0,"MATLAB, DL, SQL",0,0,Yes
24eg107a74,Sneha,Female,EEE,2,8.83,90,55,0,3,"C, AutoCAD, DL, SQL, Python, Java",3,1,No
24eg108d75,Amit,Male,CHEM,1,8.22,66,46,0,3,"MATLAB, AutoCAD",1,2,No
24eg106a76,Pooja,Female,CIVIL,3,9.33,50,62,4,7,"Python, SQL, MATLAB",1,3,No
24eg105e77,Naveen,Male,MECH,2,4.6,89,74,2,4,"MATLAB, DL, C",3,0,No
24eg102a78,Rohit,Male,AIML,4,7.39,81,69,0,1,"Java, Python, SQL, AutoCAD, MATLAB",2,0,Yes
24eg107d79,Priya,Female,EEE,1,6.97,87,89,0,2,"AutoCAD, ML, Python",2,1,No
24eg107b80,Kavya,Female,EEE,3,9.19,82,60,0,2,"Java, Python, ML, MATLAB, C",2,1,Yes
24eg108a81,Pooja,Female,CHEM,1,5.77,90,74,0,3,"MATLAB, Java, DL, ML",0,2,No
24eg105b82,Kavya,Female,MECH,1,8.9,85,83,3,6,"ML, Python, SQL, Java, MATLAB, C",2,2,No
24eg106c83,Sneha,Female,CIVIL,4,8.58,65,71,0,2,"C, Java, SQL, MATLAB, ML, AutoCAD",2,0,No
24eg107a84,Divya,Female,EEE,1,8.29,76,58,0,3,"DL, Python, Java, AutoCAD",2,1,Yes
24eg103f85,Sneha,Female,ECE,3,8.48,97,58,3,6,"Python, Java, SQL, ML, MATLAB",2,2,No
24eg107d86,Vikas,Male,EEE,4,8.04,57,96,0,3,"ML, Java",1,3,Yes
24eg104a87,Sneha,Female,IT,2,5.86,69,59,0,3,"AutoCAD, Python, Java",0,0,Yes
24eg101b88,Anjali,Female,CSE,1,4.4,96,97,4,4,"DL, AutoCAD, SQL",3,0,No
24eg104b89,Vikas,Male,IT,1,7.63,51,81,0,3,"Java, C",3,2,No
24eg103d90,Pooja,Female,ECE,1,5.25,88,70,1,4,"MATLAB, C, ML, Java",3,1,Yes
24eg104d91,Rohit,Male,IT,1,5.12,63,75,0,2,"C, MATLAB, AutoCAD, Java",1,1,No
24eg106d92,Amit,Male,CIVIL,3,4.11,63,52,0,2,"DL, Python",3,3,Yes
24eg102c93,Rahul,Male,AIML,2,6.65,96,82,0,0,"SQL, Python, MATLAB, Java",1,0,No
24eg101b94,Neha,Female,CSE,1,5.53,67,72,4,7,"Python, AutoCAD",3,3,Yes
24eg101b95,Naveen,Male,CSE,1,4.76,91,48,4,6,"AutoCAD, MATLAB, Python",0,1,No
24eg107e96,Neha,Female,EEE,2,9.95,92,89,3,5,"AutoCAD, C, MATLAB",1,0,No
24eg101a97,Amit,Male,CSE,1,4.42,58,91,0,0,"ML, AutoCAD, MATLAB",3,0,No
24eg106c98,Rohit,Male,CIVIL,4,9.9,67,79,4,6,"ML, C, Python, Java, MATLAB, AutoCAD",0,3,No
24eg105b99,Naveen,Male,MECH,1,6.71,91,60,2,3,"Java, MATLAB, SQL, AutoCAD, Python",0,0,No
24eg107a00,Divya,Female,EEE,2,7.03,90,70,0,2,"ML, DL, MATLAB, Java, C, AutoCAD",2,1,No
24eg101c01,Pooja,Female,CSE,1,9.24,82,70,0,2,"SQL, DL, C",2,3,No
24eg106f02,Amit,Male,CIVIL,2,4.21,58,84,0,0,"C, AutoCAD, Java",0,0,Yes
24eg108d03,Arjun,Male,CHEM,2,5.11,99,57,0,3,"ML, Python, Java",2,1,Yes
24eg108e04,Anjali,Female,CHEM,2,7.11,98,49,1,4,"ML, AutoCAD, C, Python, SQL",2,1,No
24eg103b05,Rohit,Male,ECE,2,5.61,52,94,4,5,"DL, Python, ML, MATLAB, C, SQL",3,3,No
24eg106e06,Neha,Female,CIVIL,4,8.22,88,61,0,3,"C, Java, Python",2,3,No
24eg106e07,Neha,Female,CIVIL,1,7.84,61,89,0,3,"DL, Python",1,0,No
24eg101d08,Sneha,Female,CSE,4,9.28,74,75,0,3,"Java, AutoCAD, DL, Python, SQL",1,0,No
24eg104d09,Sneha,Female,IT,2,6.1,74,92,0,2,"MATLAB, ML",2,2,Yes
24eg103c10,Pooja,Female,ECE,1,8.85,52,53,0,0,"DL, Python, MATLAB, AutoCAD, ML, Java",2,3,Yes
24eg108e11,Amit,Male,CHEM,2,4.81,66,97,0,3,"MATLAB, Python, AutoCAD",2,1,No
24eg101c12,Pooja,Female,CSE,2,4.22,97,75,0,1,"Java, SQL, MATLAB",3,1,Yes
24eg105f13,Neha,Female,MECH,4,8.15,52,45,0,0,"DL, SQL",3,1,No
24eg104e14,Arjun,Male,IT,1,6.81,73,85,0,2,"MATLAB, Java, ML, AutoCAD, Python",1,3,No
24eg104c15,Rohit,Male,IT,4,4.19,85,81,0,3,"Python, AutoCAD, C",3,1,Yes
24eg107d16,Amit,Male,EEE,3,6.11,77,94,1,3,"Java, SQL, Python",3,1,Yes
24eg104e17,Anjali,Female,IT,3,8.82,59,88,0,1,"DL, C",0,3,No
24eg107b18,Suresh,Male,EEE,4,8.98,100,55,0,0,"MATLAB, Python, DL, ML, C, AutoCAD",2,1,Yes
24eg103d19,Kiran,Male,ECE,1,7.04,82,71,0,1,"C, Java, AutoCAD, MATLAB, DL, ML",0,1,No
24eg107d20,Arjun,Male,EEE,1,4.78,71,96,0,2,"SQL, ML, Java, DL, C",2,2,No
24eg106d21,Kiran,Male,CIVIL,3,5.45,94,88,0,3,"Java, ML",3,1,No
24eg107c22,Priya,Female,EEE,4,7.25,59,53,0,1,"SQL, Java",3,3,No
24eg105e23,Naveen,Male,MECH,3,9.93,59,50,0,2,"ML, Java, Python, C, DL, SQL",0,0,No
24eg102e24,Amit,Male,AIML,1,4.18,88,50,0,3,"SQL, MATLAB, ML",1,2,No
24eg102b25,Suresh,Male,AIML,4,7.53,52,63,0,3,"Java, ML, C",2,2,No
24eg108c26,Arjun,Male,CHEM,1,9.22,91,70,0,1,"MATLAB, C, ML, DL",2,3,No
24eg106e27,Kiran,Male,CIVIL,3,7.43,85,87,0,1,"Python, Java, ML, SQL, AutoCAD, DL",0,1,No
24eg107d28,Arjun,Male,EEE,1,7.82,97,62,0,3,"DL, Python, C",3,1,No
24eg106b29,Divya,Female,CIVIL,4,5.28,92,65,0,0,"SQL, DL, AutoCAD, MATLAB",0,3,Yes
24eg108f30,Vikas,Male,CHEM,3,8.97,94,91,0,2,"SQL, ML",2,2,No
24eg108e31,Vikas,Male,CHEM,1,8.86,61,65,2,4,"MATLAB, Java, AutoCAD, Python, SQL, DL",0,1,Yes
24eg108f32,Sneha,Female,CHEM,4,8.63,59,79,0,0,"SQL, C, ML, Java, AutoCAD",3,3,Yes
24eg105e33,Priya,Female,MECH,3,9.58,54,88,0,2,"DL, MATLAB",0,2,No
24eg106d34,Kavya,Female,CIVIL,1,6.81,93,70,0,2,"Python, SQL, Java, ML",0,1,Yes
24eg104a35,Pooja,Female,IT,1,6.86,79,92,3,4,"Python, C, AutoCAD, SQL, ML",2,1,No
24eg104a36,Priya,Female,IT,2,9.89,85,50,0,2,"AutoCAD, MATLAB",3,3,Yes
24eg106f37,Sneha,Female,CIVIL,3,9.28,58,61,0,1,"ML, MATLAB, AutoCAD, C, Java, Python",1,1,No
24eg105b38,Priya,Female,MECH,3,8.92,93,89,1,2,"Python, AutoCAD, C, Java, DL, MATLAB",2,3,Yes
24eg102e39,Anjali,Female,AIML,4,9.54,61,99,0,1,"DL, Java, SQL",3,2,No
24eg105b40,Arjun,Male,MECH,3,8.9,91,77,1,4,"AutoCAD, SQL, MATLAB, Java, Python, ML",1,0,No
24eg105b41,Naveen,Male,MECH,3,5.71,75,72,0,1,"AutoCAD, MATLAB, SQL, Python",0,3,No
24eg101d42,Priya,Female,CSE,1,6.81,64,83,0,2,"C, Python",1,3,Yes
24eg105b43,Sneha,Female,MECH,1,9.88,58,45,0,0,"Python, ML, Java, SQL, DL",2,1,No
24eg104d44,Amit,Male,IT,2,7.73,98,66,0,2,"Python, SQL, AutoCAD",3,0,Yes
24eg104b45,Rohit,Male,IT,4,6.99,57,94,0,0,"SQL, Java, ML, DL, MATLAB",2,3,No
24eg102f46,Kavya,Female,AIML,4,9.15,62,79,0,0,"Python, SQL, MATLAB, ML, AutoCAD",3,3,No
24eg105a47,Suresh,Male,MECH,4,8.56,60,46,0,0,"ML, DL",1,0,Yes
24eg101a48,Suresh,Male,CSE,1,9.39,73,59,0,0,"DL, ML, SQL",0,3,Yes
24eg101d49,Naveen,Male,CSE,3,4.47,61,57,0,1,"C, DL, Java",0,3,No
24eg106b50,Kiran,Male,CIVIL,3,7.67,74,53,0,3,"Python, SQL, Java",0,3,No
24eg101e51,Pooja,Female,CSE,1,6.75,88,46,0,1,"AutoCAD, ML",2,1,No
24eg101a52,Arjun,Male,CSE,4,6.31,98,64,0,2,"C, Java, ML",0,0,No
24eg107a53,Pooja,Female,EEE,2,5.53,73,57,1,2,"DL, MATLAB",1,3,No
24eg106b54,Kavya,Female,CIVIL,4,6.37,94,89,0,3,"C, ML, MATLAB, AutoCAD, SQL, Python",2,0,No
24eg106b55,Vikas,Male,CIVIL,3,6.73,85,47,2,5,"MATLAB, C, AutoCAD, Python, ML, Java",2,1,Yes
24eg102e56,Rahul,Male,AIML,2,9.33,58,75,3,3,"MATLAB, ML, DL, Python",1,1,No
24eg108a57,Divya,Female,CHEM,3,4.56,51,65,3,6,"ML, C",1,3,No
24eg101f58,Kiran,Male,CSE,4,9.5,59,77,0,2,"AutoCAD, Python, C, DL, SQL",1,1,No
24eg105d59,Neha,Female,MECH,2,5.27,76,76,0,1,"Python, C, ML, AutoCAD, DL",0,2,No
24eg104e60,Priya,Female,IT,2,6.97,50,72,0,3,"MATLAB, AutoCAD, DL, C",3,2,Yes
24eg108b61,Sneha,Female,CHEM,4,9.51,83,50,3,4,"C, SQL, Java, ML",3,1,No
24eg108c62,Pooja,Female,CHEM,4,6.66,72,76,1,4,"Java, C, DL, Python",1,3,No
24eg108a63,Rahul,Male,CHEM,3,7.23,75,48,0,1,"ML, C, MATLAB",3,2,No
24eg108c64,Anjali,Female,CHEM,1,4.07,86,49,0,2,"C, Java, AutoCAD, ML, Python, DL",0,0,No
24eg105e65,Kiran,Male,MECH,2,9.98,98,68,4,4,"DL, ML, AutoCAD, Java, MATLAB",2,2,Yes
24eg102a66,Pooja,Female,AIML,1,6.35,85,59,0,2,"Python, C, SQL, ML",1,2,No
24eg105e67,Rahul,Male,MECH,1,6.96,64,84,0,3,"AutoCAD, C, DL",0,1,No
24eg108f68,Rahul,Male,CHEM,4,4.41,65,46,1,1,"DL, Java",0,1,No
24eg101f69,Amit,Male,CSE,4,4.05,66,95,0,1,"AutoCAD, Python, Java, DL",2,0,No
24eg108e70,Priya,Female,CHEM,1,4.14,89,56,3,3,"MATLAB, DL",0,0,No
24eg101a71,Suresh,Male,CSE,2,6.49,75,50,0,0,"SQL, ML, Java, Python",2,1,No
24eg102e72,Rohit,Male,AIML,1,8.36,70,75,0,3,"Java, SQL",1,3,No
24eg103e73,Rohit,Male,ECE,4,5.16,78,80,0,1,"Java, ML, SQL, Python, DL, AutoCAD",0,2,Yes
24eg107d74,Anjali,Female,EEE,1,6.11,69,65,2,3,"AutoCAD, C, Java",3,2,No
24eg102d75,Neha,Female,AIML,3,4.88,55,86,0,2,"DL, Python, MATLAB, SQL, Java, C",2,0,Yes
24eg108a76,Arjun,Male,CHEM,4,9.83,100,49,1,4,"AutoCAD, Python",2,1,No
24eg107a77,Pooja,Female,EEE,3,8.38,67,57,0,1,"Python, Java, ML",1,3,Yes
24eg102a78,Rohit,Male,AIML,4,5.43,87,65,0,0,"ML, Python, SQL, C, Java",3,2,Yes
24eg108a79,Rahul,Male,CHEM,3,5.06,55,100,4,6,"Java, Python, DL",3,2,Yes
24eg107d80,Kiran,Male,EEE,1,7.33,72,91,0,2,"ML, Python, DL",2,3,No
24eg106c81,Priya,Female,CIVIL,3,8.63,53,99,0,3,"Python, SQL, AutoCAD",3,3,Yes
24eg108f82,Neha,Female,CHEM,4,6.86,61,100,1,3,"AutoCAD, Java, MATLAB, ML, Python",3,3,Yes
24eg108f83,Rahul,Male,CHEM,2,4.73,60,71,0,2,"Java, MATLAB, ML",3,2,No
24eg107f84,Priya,Female,EEE,4,9.92,90,72,0,1,"C, DL, MATLAB",3,2,No
24eg105a85,Divya,Female,MECH,1,9.82,95,75,0,0,"Java, Python, MATLAB, C",1,0,No
24eg101b86,Rohit,Male,CSE,4,9.65,51,55,2,2,"C, SQL",3,2,No
24eg106f87,Vikas,Male,CIVIL,3,4.33,78,65,0,3,"C, DL, AutoCAD, Python, Java, SQL",3,1,Yes
24eg103c88,Amit,Male,ECE,3,8.69,74,61,4,4,"ML, MATLAB, AutoCAD, SQL, DL",3,0,No
24eg101f89,Sneha,Female,CSE,4,7.71,87,88,1,4,"ML, AutoCAD, C, SQL, DL",1,0,No
24eg104c90,Rahul,Male,IT,1,9.78,75,75,4,7,"ML, DL, Java, AutoCAD, SQL",1,3,No
24eg107e91,Kavya,Female,EEE,1,4.44,64,46,0,3,"SQL, AutoCAD, Python, ML, DL",0,3,No
24eg107b92,Anjali,Female,EEE,2,8.64,54,94,0,2,"SQL, ML, Java, Python, DL, AutoCAD",3,3,Yes
24eg105b93,Rahul,Male,MECH,3,6.7,50,64,0,1,"DL, Java",1,3,No
24eg104d94,Suresh,Male,IT,4,9.31,61,99,3,4,"C, DL, AutoCAD, SQL, Python",2,1,Yes
24eg104b95,Anjali,Female,IT,1,7.53,80,57,0,1,"MATLAB, ML, Python, C, AutoCAD",0,3,No
24eg105f96,Kavya,Female,MECH,1,5.58,69,64,0,1,"Python, AutoCAD, DL, C, MATLAB",0,1,No
24eg108c97,Pooja,Female,CHEM,2,5.93,74,55,0,2,"Python, SQL, DL, AutoCAD, MATLAB, Java",3,2,No
24eg105f98,Kiran,Male,MECH,3,8.16,99,58,0,0,"Java, ML",3,2,Yes
24eg102b99,Priya,Female,AIML,2,7.39,65,98,0,0,"Python, ML, C",0,2,Yes
24eg103c00,Vikas,Male,ECE,2,8.59,100,92,0,1,"Python, SQL, MATLAB, ML",2,0,Yes
24eg103a01,Naveen,Male,ECE,2,8.33,70,65,0,0,"Python, C, MATLAB, SQL",3,1,Yes
24eg101d02,Anjali,Female,CSE,2,5.94,52,61,0,1,"AutoCAD, MATLAB, Python, Java",0,1,No
24eg107e03,Naveen,Male,EEE,1,6.13,90,56,4,5,"SQL, C, Java, AutoCAD, MATLAB",0,0,No
24eg106e04,Divya,Female,CIVIL,4,4.86,89,77,0,1,"SQL, MATLAB, C",2,0,No
24eg103f05,Pooja,Female,ECE,2,7.62,77,87,0,3,"DL, Python",1,3,No
24eg103f06,Suresh,Male,ECE,2,7.74,87,79,0,2,"Java, ML",2,3,No
24eg103a07,Vikas,Male,ECE,3,4.58,72,91,0,3,"ML, DL, SQL, Java",3,2,No
24eg101f08,Neha,Female,CSE,2,6.43,97,55,1,3,"DL, MATLAB",0,2,No
24eg101b09,Pooja,Female,CSE,1,5.34,54,49,2,4,"SQL, Python, MATLAB, Java, AutoCAD",2,1,No
24eg105a10,Pooja,Female,MECH,3,4.39,58,74,0,3,"C, DL",1,2,No
24eg102d11,Arjun,Male,AIML,1,9.3,75,78,3,4,"Java, AutoCAD, ML, SQL, Python, C",0,2,Yes
24eg103c12,Vikas,Male,ECE,2,6.25,73,72,3,3,"Python, ML",3,0,Yes
24eg108b13,Sneha,Female,CHEM,2,8.39,87,65,0,1,"MATLAB, Python, C, AutoCAD, ML",1,0,No
24eg104c14,Priya,Female,IT,3,9.06,66,54,0,0,"C, DL, ML, Java",0,3,No
24eg103a15,Pooja,Female,ECE,2,8.59,92,91,0,0,"ML, C, MATLAB, Java, Python, DL",2,1,No
24eg106e16,Anjali,Female,CIVIL,2,7.73,92,90,2,2,"AutoCAD, Python",3,1,No
24eg107a17,Sneha,Female,EEE,2,9.61,91,48,0,0,"Python, MATLAB, DL, AutoCAD, SQL, C",1,3,No
24eg108a18,Kavya,Female,CHEM,3,6.96,55,90,1,2,"Python, SQL, DL",0,1,No
24eg104a19,Pooja,Female,IT,3,6.2,82,80,0,3,"ML, Java, C, MATLAB, SQL",0,2,Yes
24eg108e20,Kiran,Male,CHEM,1,6.73,80,70,2,5,"DL, ML, Java",2,3,Yes
24eg104d21,Amit,Male,IT,2,8.68,91,54,0,1,"AutoCAD, MATLAB, ML, C, DL, Java",0,2,No
24eg106f22,Arjun,Male,CIVIL,3,8.42,66,100,0,1,"MATLAB, AutoCAD, DL, SQL, Java",1,2,No
24eg103a23,Suresh,Male,ECE,3,4.79,51,68,0,0,"Python, MATLAB, AutoCAD, ML, Java",3,3,No
24eg103e24,Suresh,Male,ECE,2,5.7,88,70,0,1,"ML, Python, SQL, MATLAB, DL",2,3,Yes
24eg108f25,Rahul,Male,CHEM,3,4.2,74,75,0,3,"Python, C, Java",3,0,No
24eg102f26,Arjun,Male,AIML,2,9.59,74,85,0,2,"SQL, ML",0,2,No
24eg106b27,Anjali,Female,CIVIL,4,8.94,61,89,0,0,"C, MATLAB, ML",1,3,No
24eg108b28,Naveen,Male,CHEM,4,9.78,59,87,0,3,"C, DL, ML, Python",3,2,No
24eg102e29,Naveen,Male,AIML,4,5.92,89,72,0,3,"Java, MATLAB, DL, AutoCAD",3,2,Yes
24eg108b30,Naveen,Male,CHEM,2,4.25,94,94,0,3,"Python, C, ML",0,1,Yes
24eg102c31,Arjun,Male,AIML,3,9.69,75,47,0,2,"ML, C, MATLAB, SQL",0,1,No
24eg108f32,Vikas,Male,CHEM,4,6.04,64,45,0,2,"MATLAB, AutoCAD, DL",3,2,No
24eg106c33,Pooja,Female,CIVIL,3,8.07,60,62,0,1,"AutoCAD, C, Python, MATLAB, ML",0,1,No
24eg101f34,Kavya,Female,CSE,3,9.93,73,74,0,0,"AutoCAD, DL, ML",1,3,No
24eg102b35,Vikas,Male,AIML,3,7.03,72,59,0,1,"MATLAB, Java, C, DL, Python",3,0,No
24eg105a36,Neha,Female,MECH,4,4.78,95,56,2,5,"SQL, C, AutoCAD",1,2,No
24eg102b37,Kavya,Female,AIML,4,6.81,69,99,1,2,"C, MATLAB, SQL, DL, ML, AutoCAD",2,2,No
24eg103c38,Pooja,Female,ECE,1,5.77,80,67,0,3,"SQL, Python",3,0,No
24eg101f39,Divya,Female,CSE,4,7.63,90,54,0,1,"Java, C, ML, MATLAB",3,3,No
24eg107c40,Vikas,Male,EEE,3,8.53,79,78,1,1,"Java, DL, Python",0,3,No
24eg106d41,Pooja,Female,CIVIL,1,6.82,81,70,0,3,"AutoCAD, Java, DL, MATLAB, ML",3,1,Yes
24eg102c42,Anjali,Female,AIML,1,6.76,57,49,4,7,"Java, AutoCAD",0,0,Yes
24eg108d43,Kavya,Female,CHEM,4,5.82,97,70,0,3,"Java, DL",3,1,Yes
24eg103e44,Neha,Female,ECE,3,8.93,64,48,0,0,"Python, C",2,1,No
24eg107a45,Naveen,Male,EEE,3,8.79,91,58,0,0,"AutoCAD, ML, Java",0,0,Yes
24eg108b46,Kavya,Female,CHEM,1,4.58,52,90,0,0,"Python, Java, AutoCAD, DL, SQL, MATLAB",1,1,No
24eg103e47,Rohit,Male,ECE,2,7.17,60,68,1,4,"MATLAB, DL",1,3,Yes
24eg101c48,Kiran,Male,CSE,2,7.04,98,46,2,2,"MATLAB, C, DL, Java",0,2,Yes
24eg106b49,Neha,Female,CIVIL,4,9.33,88,79,0,1,"SQL, Java",0,1,Yes
24eg108c50,Suresh,Male,CHEM,1,6.04,72,69,0,2,"AutoCAD, MATLAB, SQL, DL, C",3,1,No
24eg104f51,Naveen,Male,IT,2,4.36,50,93,0,1,"Java, C, ML, MATLAB, SQL, Python",2,0,No
24eg103e52,Suresh,Male,ECE,1,4.34,63,80,0,1,"Python, ML, AutoCAD, Java",3,2,No
24eg107d53,Vikas,Male,EEE,3,7.84,70,58,0,2,"ML, SQL, Python, Java",3,3,Yes
24eg103c54,Kiran,Male,ECE,1,8.34,91,88,0,3,"SQL, Python, ML, AutoCAD, Java, MATLAB",1,3,No
24eg102a55,Sneha,Female,AIML,1,9.2,94,48,0,0,"ML, AutoCAD, C, Java, SQL",3,2,No
24eg101c56,Pooja,Female,CSE,4,7.5,74,79,0,1,"C, SQL, MATLAB",2,3,Yes
24eg108b57,Divya,Female,CHEM,2,6.29,53,64,0,3,"AutoCAD, Java, MATLAB, Python",0,0,No
24eg106a58,Amit,Male,CIVIL,3,5.73,78,49,2,3,"DL, Python, SQL",3,1,Yes
24eg107b59,Vikas,Male,EEE,1,8.27,78,74,3,4,"Python, MATLAB, DL, Java",0,2,No
24eg103a60,Amit,Male,ECE,3,4.39,90,93,0,0,"MATLAB, SQL",1,1,No
24eg103b61,Kiran,Male,ECE,4,7.38,80,99,3,6,"ML, AutoCAD, Java",2,0,No
24eg108c62,Kavya,Female,CHEM,3,6.23,81,45,1,1,"DL, Python",1,0,No
24eg103a63,Kiran,Male,ECE,2,6.76,64,64,0,3,"ML, DL, Python",2,3,Yes
24eg105c64,Amit,Male,MECH,4,4.38,61,60,0,2,"MATLAB, Java, ML",2,1,No
24eg103d65,Amit,Male,ECE,2,9.03,75,82,2,4,"C, Python",0,1,No
24eg106a66,Neha,Female,CIVIL,2,7.15,93,51,0,1,"Java, SQL, AutoCAD, C, DL, ML",3,3,No
24eg101e67,Divya,Female,CSE,2,9.82,86,63,0,1,"DL, Python, ML, MATLAB, Java, SQL",3,1,No
24eg108c68,Rahul,Male,CHEM,1,4.51,71,62,0,0,"SQL, MATLAB",1,2,No
24eg105e69,Rohit,Male,MECH,2,5.52,82,61,0,1,"Python, ML, DL",0,0,No
24eg108c70,Neha,Female,CHEM,1,6.7,95,77,2,3,"ML, Python",3,0,No
24eg101e71,Kiran,Male,CSE,3,9.17,63,49,3,3,"DL, Java",0,1,No
24eg108d72,Naveen,Male,CHEM,1,7.79,67,50,0,3,"C, DL, ML",0,2,No
24eg104d73,Rohit,Male,IT,1,4.06,82,68,0,3,"Python, ML, DL, Java, C, MATLAB",0,0,No
24eg102a74,Neha,Female,AIML,3,8.84,74,49,0,3,"Java, ML, Python, AutoCAD, C, MATLAB",2,3,No
24eg102b75,Amit,Male,AIML,2,4.85,88,81,4,5,"MATLAB, ML",3,1,No
24eg101b76,Kiran,Male,CSE,3,8.36,83,62,0,0,"SQL, Java, DL, AutoCAD, Python",3,2,No
24eg105c77,Kavya,Female,MECH,2,6.32,81,78,0,0,"DL, ML, Python",1,1,No
24eg104d78,Suresh,Male,IT,4,8.08,89,48,0,1,"ML, AutoCAD, Java, C",3,2,No
24eg108c79,Suresh,Male,CHEM,2,5.57,88,70,0,0,"MATLAB, ML, C, DL, Python, Java",0,2,No
24eg107a80,Priya,Female,EEE,1,6.26,52,89,0,0,"Java, DL",3,3,No
24eg102b81,Amit,Male,AIML,2,6.24,62,57,1,1,"ML, DL, MATLAB, Java, C",1,3,No
24eg107f82,Amit,Male,EEE,1,4.08,90,100,4,6,"C, AutoCAD",0,1,No
24eg106b83,Divya,Female,CIVIL,3,9.14,76,87,0,2,"C, MATLAB, SQL",0,0,Yes
24eg102a84,Suresh,Male,AIML,1,4.11,70,76,4,7,"SQL, C, Java, ML",2,1,No
24eg107f85,Sneha,Female,EEE,4,6.94,95,76,0,0,"MATLAB, Python, SQL",2,3,No
24eg102c86,Anjali,Female,AIML,3,8.02,89,94,4,5,"Java, Python",1,3,No
24eg104c87,Kavya,Female,IT,3,8.09,94,65,0,1,"DL, AutoCAD",2,3,No
24eg106a88,Divya,Female,CIVIL,2,8.87,59,85,0,0,"MATLAB, ML, C, Python",1,2,Yes
24eg103e89,Priya,Female,ECE,4,7.06,85,70,0,1,"AutoCAD, Java",1,1,No
24eg101f90,Kavya,Female,CSE,3,8.86,76,83,1,3,"Python, SQL",1,1,No
24eg106b91,Kiran,Male,CIVIL,1,5.63,76,48,0,1,"C, MATLAB, DL",0,0,No
24eg104b92,Pooja,Female,IT,2,6.27,96,68,3,3,"AutoCAD, SQL, DL, C, Java",1,1,No
24eg102e93,Sneha,Female,AIML,2,4.1,77,91,0,3,"SQL, AutoCAD, ML, Java",3,2,No
24eg106e94,Amit,Male,CIVIL,2,6.35,97,90,1,1,"MATLAB, C, SQL",1,1,Yes
24eg103c95,Arjun,Male,ECE,2,9.96,93,54,0,1,"AutoCAD, Java, Python",0,1,No
24eg101a96,Arjun,Male,CSE,2,5.22,84,69,0,1,"Java, DL",0,1,No
24eg106a97,Suresh,Male,CIVIL,1,4.31,50,71,0,1,"Python, ML, SQL, AutoCAD, DL",1,1,No
24eg104a98,Priya,Female,IT,4,8.61,73,81,0,1,"AutoCAD, ML, MATLAB",3,2,No
24eg102c99,Rahul,Male,AIML,3,5.22,87,67,0,1,"AutoCAD, ML",1,0,No
